absences,studytime,failures,goout,Dalc,Walc,health,famrel,freetime,G1,G2,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
-0.6887050741615559,2.386734729176459,-0.4425890653333237,-1.0385935520534828,-0.5544338640207768,-1.021160356682629,-0.408506549360986,-2.0918983341482513,-1.2727465371675153,-1.2050502076520837,-0.4659236904065556,-0.369716982950492,1.0191710736767183,0.5578560024792015,-0.6163705571776272,0.3298058971949431,1.1355865477587275,0.4627009195164941,1.509977368677151,0.8412946753545334,-1.050854713715381,-1.6575311082700965,0.7228668789704403,2.554174920362645,0.7772135573351663,-0.9749960430435691,-1.0191710736767186,0.5187256550633327,0.25292897021310934,0.44891080689545504,-0.7155150050753919
0.057457680472906926,-1.2626596631772238,-0.4425890653333237,-0.13695739147958008,-0.5544338640207768,-1.021160356682629,0.3126558506282408,0.09335744631735998,-0.26978417870134375,2.1594112556399994,1.9216204096227145,-0.369716982950492,1.0191710736767183,0.5578560024792015,-0.6163705571776272,0.3298058971949431,-0.6676564125013623,-1.3881027585494825,-0.1129915037785622,-0.33502885301729235,-1.050854713715381,0.27523579288617833,2.1157079384500688,-0.3915158637052229,-1.286647653739729,-0.9749960430435691,-1.0191710736767186,0.5187256550633327,0.25292897021310934,0.44891080689545504,-0.7155150050753919
-0.6887050741615559,-1.2626596631772238,-0.4425890653333237,-0.13695739147958008,-0.5544338640207768,-0.2564999948065372,0.3126558506282408,0.09335744631735998,-0.26978417870134375,-0.8991900746255306,-2.853467790435826,-0.369716982950492,-0.9811895429806915,0.5578560024792015,-0.6163705571776272,0.3298058971949431,-1.5692778926314073,-1.3881027585494825,-1.7359603762342752,-0.33502885301729235,-1.050854713715381,0.27523579288617833,2.1157079384500688,-0.3915158637052229,0.7772135573351663,-0.9749960430435691,0.9811895429806915,-1.9278013150861169,0.25292897021310934,0.44891080689545504,1.3975947295397844
-0.6887050741615559,-1.2626596631772238,3.5533579245332563,0.7646787690943225,-0.5544338640207768,-1.021160356682629,0.3126558506282408,0.09335744631735998,1.7361405382309996,-1.8167704737051895,-2.853467790435826,-0.369716982950492,1.0191710736767183,0.5578560024792015,-0.6163705571776272,0.3298058971949431,0.23396506762868258,-0.4627009195164941,0.6984929324492943,-2.687675909760944,-0.23294808924725188,0.27523579288617833,-0.6699741805091883,-0.3915158637052229,0.7772135573351663,-0.9749960430435691,-1.0191710736767186,0.5187256550633327,-3.9536791659628157,0.44891080689545504,1.3975947295397844
0.18181813957865073,-1.2626596631772238,-0.4425890653333237,-0.13695739147958008,0.5138655325070612,-0.2564999948065372,1.0338182506174676,0.09335744631735998,0.7331781797648279,-1.5109103406786366,-1.5270544015306757,2.704771612111494,-0.9811895429806915,-1.7925772879665005,-0.6163705571776272,0.3298058971949431,1.1355865477587275,1.3881027585494825,1.509977368677151,-2.687675909760944,1.402865159689006,0.27523579288617833,2.1157079384500688,-0.3915158637052229,0.7772135573351663,1.0256451881367417,0.9811895429806915,0.5187256550633327,0.25292897021310934,0.44891080689545504,1.3975947295397844
-0.4399841559500683,-0.04619486572599623,-0.4425890653333237,-0.13695739147958008,0.5138655325070612,0.5081603670695547,0.3126558506282408,0.09335744631735998,-0.26978417870134375,0.32425045748068143,0.5952070207175644,-0.369716982950492,-0.9811895429806915,0.5578560024792015,1.622400661996283,0.3298058971949431,-0.6676564125013623,-0.4627009195164941,0.6984929324492943,0.8412946753545334,-1.050854713715381,0.27523579288617833,2.1157079384500688,-0.3915158637052229,0.7772135573351663,1.0256451881367417,-1.0191710736767186,0.5187256550633327,0.25292897021310934,0.44891080689545504,-0.7155150050753919
0.6792599760016259,-0.04619486572599623,-0.4425890653333237,-1.0385935520534828,-0.5544338640207768,1.2728207289456466,1.0338182506174676,0.09335744631735998,-0.26978417870134375,0.32425045748068143,0.06464166515550437,-0.369716982950492,1.0191710736767183,0.5578560024792015,-0.6163705571776272,0.3298058971949431,1.1355865477587275,-0.4627009195164941,1.509977368677151,-0.33502885301729235,-0.23294808924725188,0.27523579288617833,-0.6699741805091883,-0.3915158637052229,0.7772135573351663,1.0256451881367417,0.9811895429806915,0.5187256550633327,0.25292897021310934,0.44891080689545504,1.3975947295397844
0.30617859868439457,-1.2626596631772238,-0.4425890653333237,-0.13695739147958008,-0.5544338640207768,-0.2564999948065372,-1.8508313493394397,0.09335744631735998,-1.2727465371675153,-0.2874698085724246,0.06464166515550437,-0.369716982950492,1.0191710736767183,0.5578560024792015,1.622400661996283,0.3298058971949431,1.1355865477587275,0.4627009195164941,1.509977368677151,0.8412946753545334,-1.050854713715381,0.27523579288617833,0.7228668789704403,-0.3915158637052229,-1.286647653739729,1.0256451881367417,0.9811895429806915,0.5187256550633327,0.25292897021310934,0.44891080689545504,-0.7155150050753919
0.057457680472906926,-1.2626596631772238,-0.4425890653333237,0.7646787690943225,-0.5544338640207768,-0.2564999948065372,-1.8508313493394397,1.1859853365501656,-0.26978417870134375,0.018390324454128422,0.8604896984985944,-0.369716982950492,-0.9811895429806915,0.5578560024792015,-0.6163705571776272,0.3298058971949431,1.1355865477587275,1.3881027585494825,-0.1129915037785622,-0.33502885301729235,1.402865159689006,0.27523579288617833,-0.6699741805091883,-0.3915158637052229,-1.286647653739729,-0.9749960430435691,0.9811895429806915,-1.9278013150861169,0.25292897021310934,0.44891080689545504,-0.7155150050753919
-0.6887050741615559,1.1702699317252312,-0.4425890653333237,-1.0385935520534828,-0.5544338640207768,-1.021160356682629,-0.408506549360986,0.09335744631735998,1.7361405382309996,0.9359707235337874,1.3910550540606543,-0.369716982950492,1.0191710736767183,0.5578560024792015,-0.6163705571776272,-3.0320864742115745,-0.6676564125013623,-0.4627009195164941,-0.1129915037785622,-0.33502885301729235,-0.23294808924725188,2.208002694042453,-0.6699741805091883,-0.3915158637052229,0.7772135573351663,-0.9749960430435691,-1.0191710736767186,0.5187256550633327,0.25292897021310934,0.44891080689545504,1.3975947295397844
